price,duration,emirate,number,character,timestamp,value_of_X,number_of_X,value_of_Y,number_of_Y,pattern,number_of_zeros,number_of_digits,isYear,isPalindrome,isMemeNumber,containsMemeNumber,isCarModel,containsSeries,isFullSeries,random
10800,,dubai,90890,E,07:00.1,9,2,8,1,X0_X0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.319304959
3900,1 month ago,dubai,30702,r,07:00.0,2,1,3,1,_0_0_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.013619335
27500,,dubai,3036,W,07:00.0,3,2,6,1,X0X_,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.761063398
20000,4 days ago,dubai,65100,g,07:00.0,1,1,5,1,___00,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.431436838
43500,,dubai,90090,P,07:00.1,9,2,,0,X00X0,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.827337871
8500,4 months ago,dubai,99272,p,07:00.0,2,2,9,2,YYX_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.287748134
14000,,dubai,18011,N,07:00.0,1,3,8,1,X_0XX,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.612257334
19900,,dubai,6387,J,07:00.0,3,1,6,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.977907586
15400,,dubai,1886,P,07:00.1,8,2,1,1,_XX_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.266447352
98000,,dubai,2300,M,07:00.1,2,1,3,1,__00,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.499556074
4999,3 months ago,dubai,76674,m,07:00.0,6,2,7,2,YXXY_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.998755911
7500,1 day ago,dubai,30322,q,07:00.0,2,2,3,2,Y0YXX,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.293709056
20000,54 minutes ago,dubai,14100,u,13:00.0,1,2,4,1,X_X00,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.286766224
3200,3 weeks ago,dubai,49884,g,07:00.0,4,2,8,2,X_YYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.704693355
795000,,dubai,400,N,07:00.1,4,1,,0,_00,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.015151386
20000,4 weeks ago,dubai,8513,i,07:00.0,1,1,3,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.162774938
9000,2 months ago,dubai,82182,o,07:00.0,2,2,8,2,YX_YX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.399597517
5900,,dubai,29923,DD,07:00.0,2,2,9,2,XYYX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.108216324
4900,5 days ago,dubai,77674,z,07:00.0,7,3,4,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.561543764
3800,1 month ago,dubai,46642,k,07:00.0,4,2,6,2,XYYX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.946154221
89900,,dubai,1232,P,07:00.0,2,2,1,1,_X_X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.417574668
14900,3 months ago,dubai,7149,e,07:00.0,1,1,4,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.760502237
14900,9 months ago,dubai,11145,u,07:00.0,1,3,4,1,XXX__,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.259358391
8000,,dubai,79988,M,07:00.1,8,2,9,2,_YYXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.301443007
18500,1 day ago,dubai,40304,q,07:00.0,4,2,3,1,X0_0X,2,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.331768373
2395000,,dubai,61,J,07:00.1,1,1,6,1,__,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.979254022
8800,2 months ago,dubai,57975,m,07:00.0,5,2,7,2,XY_YX,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.415547603
4900,2 weeks ago,dubai,43833,x,07:00.0,3,3,4,1,_X_XX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.470455216
20000,3 hours ago,dubai,9654,l,07:00.0,4,1,5,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.866763198
13900,,dubai,2732,B,07:00.1,2,2,3,1,X__X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.407145597
2900,10 months ago,dubai,24464,g,07:00.0,4,3,2,1,_XX_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.170071855
3200,,dubai,66936,J,07:00.0,6,3,3,1,XX__X,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.040088358
19500,9 months ago,dubai,4406,o,07:00.0,4,2,6,1,XX0_,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.369145535
28000,2 weeks ago,dubai,69899,a,07:00.0,9,3,6,1,_X_XX,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.411682378
14500,2 months ago,dubai,4752,k,07:00.0,2,1,4,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.797181476
3900,,dubai,12600,J,07:00.1,1,1,2,1,___00,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.330507411
5500,2 weeks ago,dubai,12434,p,07:00.0,4,2,1,1,__X_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.422176973
30000,5 days ago,dubai,2480,l,07:00.0,2,1,4,1,___0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.964710295
4990,4 hours ago,dubai,77572,e,07:00.0,7,3,2,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.632664759
23000,5 days ago,dubai,8790,s,07:00.1,7,1,8,1,___0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.987970264
6500,4 months ago,dubai,32040,o,07:00.0,2,1,3,1,__0_0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.808935342
5999,10 months ago,dubai,42401,aa,07:00.0,4,2,1,1,X_X0_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.359731732
165000,2 days ago,dubai,2300,j,07:00.0,2,1,3,1,__00,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.693791354
50000,4 days ago,dubai,8120,p,07:00.0,1,1,2,1,___0,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.268773071
10000,4 months ago,dubai,78654,u,07:00.0,4,1,5,1,_____,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.035214291
25000,4 days ago,dubai,78667,a,07:00.0,6,2,7,2,Y_XXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.264155286
15000,8 months ago,dubai,87178,u,07:00.0,7,2,8,2,YX_XY,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.068998193
6500,2 days ago,dubai,43773,s,07:00.0,3,2,7,2,_XYYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.962700569
330000,,dubai,6600,L,07:00.0,6,2,,0,XX00,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.612065315
20000,5 days ago,dubai,5218,d,07:00.0,1,1,2,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.328087542
36000,,dubai,5453,T,07:00.1,5,2,3,1,X_X_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.745958462
25000,,dubai,8748,B,07:00.0,8,2,4,1,X__X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.825363657
12000,,dubai,77661,C,07:00.0,6,2,7,2,YYXX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.380400173
6500,7 months ago,dubai,63346,t,07:00.0,3,2,6,2,YXX_Y,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.10763389
99000,,dubai,6660,V,07:00.1,6,3,,0,XXX0,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.558859554
8300,,dubai,30555,AA,07:00.1,5,3,3,1,_0XXX,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.086690047
5900,2 weeks ago,dubai,33141,u,07:00.0,1,2,3,2,YYX_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.08216379
2900,9 months ago,dubai,16441,u,07:00.0,1,2,4,2,X_YYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.676521871
15000,6 months ago,dubai,7219,h,07:00.0,1,1,2,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.347059655
550000,,dubai,223,H,07:00.1,2,2,3,1,XX_,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.345687674
5500,8 months ago,dubai,40094,o,07:00.0,4,2,9,1,X00_X,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.391004872
18500,1 day ago,dubai,30022,u,07:00.0,2,2,3,1,_00XX,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.567829342
18000,5 months ago,dubai,3869,s,07:00.0,3,1,6,1,____,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.626068379
16000,8 months ago,dubai,51461,a,07:00.0,1,2,4,1,_X__X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.719756908
5000,11 months ago,dubai,98745,c,07:00.0,4,1,5,1,_____,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.479370869
3900,2 days ago,dubai,76939,b,07:00.0,9,2,3,1,__X_X,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.521305086
9000,,dubai,21414,G,07:00.0,1,2,4,2,_XYXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.213790414
2500000,,dubai,123,T,07:00.0,1,1,2,1,___,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.188342191
3300,1 day ago,dubai,95229,u,07:00.0,2,2,9,2,Y_XXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.596459538
5500,1 day ago,dubai,40554,y,07:00.0,4,2,5,2,X0YYX,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.271619462
8000,2 months ago,dubai,14161,x,07:00.0,1,3,4,1,X_X_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.685829579
20000,15 hours ago,dubai,3636,a,07:00.0,3,2,6,2,XYXY,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.235436173
5500,2 weeks ago,dubai,65504,x,07:00.0,5,2,4,1,_XX0_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.155830284
3500,2 days ago,dubai,71614,l,07:00.0,1,2,4,1,_X_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.450474456
9900,2 weeks ago,dubai,41133,r,07:00.0,1,2,3,2,_XXYY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.379631148
17900,,dubai,77008,BB,07:00.0,7,2,8,1,XX00_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.982864984
38000,,dubai,1851,Z,07:00.0,1,2,5,1,X__X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.842919634
27000,1 month ago,dubai,4522,g,07:00.0,2,2,4,1,__XX,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.744142923
5500,6 months ago,dubai,95451,b,07:00.0,5,2,1,1,_X_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.183120635
69000,,dubai,8010,V,07:00.0,1,1,8,1,_0_0,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.355545314
36000,1 week ago,dubai,14114,p,07:00.0,1,3,4,2,XYXXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.663678769
18500,,dubai,6941,G,07:00.0,1,1,4,1,____,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.960182176
7500,9 hours ago,dubai,56100,j,07:00.0,1,1,5,1,___00,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92725604
735000,,dubai,619,N,07:00.1,1,1,6,1,___,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.382647862
3500,1 day ago,dubai,65266,s,07:00.0,6,3,2,1,X__XX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.211860146
4900,2 weeks ago,dubai,34464,q,07:00.0,4,3,3,1,_XX_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.202301071
19900,,dubai,6084,AA,07:00.0,4,1,6,1,_0__,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.17610777
40000,6 hours ago,dubai,54222,a,07:00.0,2,3,4,1,__XXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.669542751
25000,1 day ago,dubai,92111,v,07:00.0,1,3,2,1,__XXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.461230631
8000,7 months ago,dubai,85020,m,07:00.0,2,1,5,1,__0_0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.186247905
18500,,dubai,6941,L,07:00.0,1,1,4,1,____,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.943724459
57000,4 months ago,dubai,11221,v,07:00.0,1,3,2,2,XXYYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.278332605
5000,4 months ago,dubai,17188,q,07:00.0,1,2,8,2,X_XYY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.453566925
8500,21 hours ago,dubai,44304,x,07:00.0,4,3,3,1,XX_0X,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.380818653
39000,6 months ago,dubai,17711,u,07:00.0,1,3,7,2,XYYXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.696191674
36000,1 day ago,dubai,10020,u,07:00.0,1,1,2,1,_00_0,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.360502572
35000,6 days ago,dubai,32332,v,07:00.0,3,3,2,2,XYXXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.435476987
149000,,dubai,6969,V,07:00.1,6,2,9,2,XYXY,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.565479589
20000,5 months ago,dubai,2713,l,07:00.0,1,1,2,1,____,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.442218621
15500,,dubai,8876,CC,07:00.1,8,2,6,1,XX__,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.543757322
68000,,dubai,2001,E,07:00.1,1,1,2,1,_00_,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.916994984
17900,,dubai,77008,B,07:00.0,7,2,8,1,XX00_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.105524894
25000,,dubai,3324,A,07:00.0,3,2,2,1,XX__,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.119240981
3300,6 months ago,dubai,76504,x,07:00.0,4,1,5,1,___0_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.488733785
9500,3 hours ago,dubai,22101,u,07:00.0,1,2,2,2,YYX0X,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.110462002
16900,,dubai,8819,B,07:00.1,8,2,1,1,XX__,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500673045
45000,1 month ago,dubai,90994,x,07:00.0,9,3,4,1,X0XX_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.651887009
15000,2 months ago,dubai,18911,i,07:00.0,1,3,8,1,X__XX,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.187115341
5900,2 weeks ago,dubai,82552,j,07:00.0,2,2,5,2,_XYYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.453136565
21000,5 months ago,dubai,8769,i,07:00.0,6,1,7,1,____,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.179346286
6500,2 months ago,dubai,92191,s,07:00.0,1,2,9,2,Y_XYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.365604629
69000,,dubai,66111,G,07:00.0,1,3,6,2,YYXXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.895347634
9500,2 months ago,dubai,69616,aa,07:00.0,6,3,1,1,X_X_X,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.518830643
6000,,dubai,20890,H,07:00.0,2,1,8,1,_0__0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.397433846
5900,2 weeks ago,dubai,46656,u,07:00.0,6,3,4,1,_XX_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.110601878
3600,9 months ago,dubai,99689,p,07:00.0,9,3,6,1,XX__X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02179125
34500,1 day ago,dubai,2432,l,07:00.0,2,2,3,1,X__X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.162746486
7000,1 week ago,dubai,22826,b,07:00.0,2,3,6,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.075731161
6500,2 weeks ago,dubai,94774,s,07:00.0,4,2,7,2,_XYYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.944697625
145000,5 months ago,dubai,95000,i,07:00.0,5,1,9,1,__000,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.585237772
6900,2 weeks ago,dubai,95885,s,07:00.0,5,2,8,2,_XYYX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.629901968
74900,,dubai,5551,Y,07:00.1,5,3,1,1,XXX_,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.868132912
30000,2 months ago,dubai,4533,e,07:00.0,3,2,4,1,__XX,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.341819206
3900,2 weeks ago,dubai,38322,u,07:00.0,2,2,3,2,Y_YXX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.196562855
6500,1 week ago,dubai,62685,a,07:00.0,6,2,2,1,X_X__,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.878505904
2900,,dubai,90073,S,07:00.1,3,1,7,1,_00__,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.537071111
160000,,dubai,2828,K,07:00.0,2,2,8,2,XYXY,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.048029685
6000,,dubai,11813,P,07:00.0,1,3,3,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.086247592
13900,2 months ago,dubai,83335,h,07:00.0,3,3,5,1,_XXX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.984884725
3000,1 month ago,dubai,67723,c,07:00.0,7,2,2,1,_XX__,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.856372003
15000,2 months ago,dubai,51757,c,07:00.0,5,2,7,2,X_YXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.166997724
6200,1 week ago,dubai,16020,t,07:00.0,1,1,2,1,__0_0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.885047252
3200,1 month ago,dubai,80520,p,07:00.0,2,1,5,1,_0__0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.231860317
35000,1 month ago,dubai,4403,q,07:00.0,4,2,3,1,XX0_,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.002437397
350000,4 months ago,dubai,7111,u,07:00.0,1,3,7,1,_XXX,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.012407259
20000,11 months ago,dubai,62001,h,07:00.0,1,1,2,1,__00_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.942541849
10000,5 months ago,dubai,46699,v,07:00.0,6,2,9,2,_XXYY,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.495911274
19000,1 week ago,dubai,54322,t,07:00.0,2,2,3,1,___XX,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.422779767
9500,6 months ago,dubai,95951,p,07:00.0,5,2,9,2,YXYX_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.827443604
94000,1 month ago,dubai,7767,n,07:00.0,7,3,6,1,XX_X,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.521474335
4900,2 weeks ago,dubai,95919,x,07:00.0,9,3,1,1,X_X_X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.455198238
4900,2 weeks ago,dubai,33437,x,07:00.0,3,3,4,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.917518799
6900,4 hours ago,dubai,60670,k,07:00.0,6,2,7,1,X0X_0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.52944106
18000,4 days ago,dubai,8026,p,07:00.0,2,1,6,1,_0__,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.98219746
2200000,,dubai,67,Y,07:00.1,6,1,7,1,__,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.911961785
4500,1 month ago,dubai,45465,z,07:00.0,4,2,5,2,XYX_Y,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96999122
8000,,dubai,86699,N,07:00.1,6,2,9,2,_XXYY,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.699773139
78000,,dubai,6644,H,07:00.1,4,2,6,2,YYXX,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.124001562
10000,3 months ago,dubai,96099,n,07:00.0,9,3,6,1,X_0XX,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.954293262
17000,8 months ago,dubai,55057,q,07:00.0,5,3,7,1,XX0X_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.150296877
260000,,dubai,19000,T,07:00.1,1,1,9,1,__000,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.062198453
20000,4 days ago,dubai,91800,o,07:00.0,1,1,8,1,___00,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.619120579
99000,,dubai,6660,B,07:00.1,6,3,,0,XXX0,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.616952778
6500,3 days ago,dubai,14314,o,07:00.0,1,2,4,2,XY_XY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.847190389
6500,1 week ago,dubai,99129,aa,07:00.0,9,3,1,1,XX__X,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.95519732
4500,,dubai,77047,A,07:00.0,7,3,4,1,XX0_X,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.763260563
6000,12 hours ago,dubai,11417,y,07:00.0,1,3,4,1,XX_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.766046063
7900,,dubai,50036,F,07:00.0,3,1,5,1,_00__,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.262110821
7000,6 months ago,dubai,80844,s,07:00.0,4,2,8,2,Y0YXX,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.209609028
30000,11 months ago,dubai,77918,b,07:00.0,7,2,1,1,XX___,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.490724953
5000,1 day ago,dubai,95008,w,07:00.0,5,1,8,1,__00_,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.368832657
4900,2 weeks ago,dubai,33959,t,07:00.0,3,2,9,2,XXY_Y,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.081272426
80000,,dubai,93939,E,07:00.0,9,3,3,2,XYXYX,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.14707379
38000,9 months ago,dubai,3345,g,07:00.0,3,2,4,1,XX__,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.18190004
1929000,,dubai,53,H,07:00.1,3,1,5,1,__,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.989385954
3900,,dubai,81013,Q,07:00.0,1,2,3,1,_X0X_,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06309358
75000,,dubai,10100,O,07:00.1,1,2,,0,X0X00,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.446133458
7000,5 days ago,dubai,64300,t,07:00.0,3,1,4,1,___00,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.660967863
25500,,dubai,78667,BB,07:00.0,6,2,7,2,Y_XXY,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.729411263
12000,,dubai,22218,T,07:00.1,2,3,1,1,XXX__,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.907310835
69000,,dubai,1060,W,07:00.0,1,1,6,1,_0_0,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.328959655
6500,11 months ago,dubai,86162,v,07:00.0,6,2,1,1,_X_X_,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.449326666
